,Year,Player,Year Position,Career Position,Age,Ht(inches),Ht.(cm),Wt.(lbs),Wt.(kgs),DRB,STL,BLK,TRB,ORB,AST,PTS,FG,FGA,FG%,eFG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,TOV,Personal Fouls,Games Played,Games Started,Minutes Per Game,Team,YearBorn,DOB,Birth State,Birth City,collage,college,Player Rating
9490,1982.0,Joel Kramer,PF,F-C,26.0,6-7,201.0,203.0,92.0,72.0,19.0,11.0,108.0,36.0,51.0,143.0,55.0,133.0,0.414,0.414,0.0,0.0,,55.0,133.0,0.414,33.0,42.0,0.7859999999999999,26.0,62.0,56.0,0.0,549.0,PHO,1955.0,"November 30, 1955",San Diego,California,San Diego State University,San Diego State University,10.4
9491,1983.0,Joel Kramer,C,F-C,27.0,6-7,201.0,203.0,92.0,47.0,15.0,6.0,88.0,41.0,37.0,102.0,44.0,104.0,0.423,0.423,0.0,1.0,0.0,44.0,103.0,0.42700000000000005,14.0,16.0,0.875,22.0,63.0,54.0,4.0,458.0,PHO,1955.0,"November 30, 1955",San Diego,California,San Diego State University,San Diego State University,8.8
9492,2001.0,Joel Przybilla,C,C,21.0,7-1,216.0,255.0,115.0,42.0,3.0,30.0,71.0,29.0,2.0,27.0,12.0,35.0,0.34299999999999997,0.34299999999999997,0.0,0.0,,12.0,35.0,0.34299999999999997,3.0,11.0,0.273,13.0,56.0,33.0,13.0,270.0,MIL,1979.0,"October 10, 1979",Monticello,Minnesota,University of Minnesota,University of Minnesota,5.9
9493,2002.0,Joel Przybilla,C,C,22.0,7-1,216.0,255.0,115.0,205.0,20.0,118.0,283.0,78.0,21.0,190.0,76.0,142.0,0.535,0.535,0.0,1.0,0.0,76.0,141.0,0.539,38.0,90.0,0.42200000000000004,43.0,199.0,71.0,62.0,1128.0,MIL,1979.0,"October 10, 1979",Monticello,Minnesota,University of Minnesota,University of Minnesota,10.2
9494,2003.0,Joel Przybilla,C,C,23.0,7-1,216.0,255.0,115.0,97.0,10.0,45.0,145.0,48.0,12.0,48.0,18.0,46.0,0.391,0.391,0.0,0.0,,18.0,46.0,0.391,12.0,24.0,0.5,19.0,85.0,32.0,17.0,546.0,MIL,1979.0,"October 10, 1979",Monticello,Minnesota,University of Minnesota,University of Minnesota,7.9
9495,2004.0,Joel Przybilla,C,C,24.0,7-1,216.0,255.0,115.0,79.0,5.0,17.0,111.0,32.0,7.0,49.0,18.0,50.0,0.36,0.36,0.0,0.0,,18.0,50.0,0.36,13.0,31.0,0.419,18.0,53.0,17.0,12.0,347.0,TOT,1979.0,"October 10, 1979",Monticello,Minnesota,University of Minnesota,University of Minnesota,6.7
9496,2004.0,Joel Przybilla,C,C,24.0,7-1,216.0,255.0,115.0,9.0,0.0,0.0,10.0,1.0,3.0,1.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,1.0,2.0,0.5,2.0,5.0,5.0,0.0,33.0,MIL,1979.0,"October 10, 1979",Monticello,Minnesota,University of Minnesota,University of Minnesota,3.4
9497,2004.0,Joel Przybilla,C,C,24.0,7-1,216.0,255.0,115.0,70.0,5.0,17.0,101.0,31.0,4.0,48.0,18.0,50.0,0.36,0.36,0.0,0.0,,18.0,50.0,0.36,12.0,29.0,0.414,16.0,48.0,12.0,12.0,314.0,ATL,1979.0,"October 10, 1979",Monticello,Minnesota,University of Minnesota,University of Minnesota,7.1
9498,2005.0,Joel Przybilla,C,C,25.0,7-1,216.0,255.0,115.0,410.0,24.0,163.0,588.0,178.0,74.0,488.0,199.0,333.0,0.598,0.598,0.0,0.0,,199.0,333.0,0.598,90.0,174.0,0.517,98.0,239.0,76.0,50.0,1858.0,POR,1979.0,"October 10, 1979",Monticello,Minnesota,University of Minnesota,University of Minnesota,15.5
9499,2006.0,Joel Przybilla,C,C,26.0,7-1,216.0,255.0,115.0,245.0,20.0,130.0,391.0,146.0,43.0,344.0,131.0,239.0,0.5479999999999999,0.5479999999999999,0.0,0.0,,131.0,239.0,0.5479999999999999,82.0,154.0,0.532,76.0,149.0,56.0,52.0,1395.0,POR,1979.0,"October 10, 1979",Monticello,Minnesota,University of Minnesota,University of Minnesota,15.3
9500,2007.0,Joel Przybilla,C,C,27.0,7-1,216.0,255.0,115.0,109.0,10.0,67.0,168.0,59.0,12.0,84.0,37.0,78.0,0.474,0.474,0.0,0.0,,37.0,78.0,0.474,10.0,27.0,0.37,40.0,124.0,43.0,43.0,701.0,POR,1979.0,"October 10, 1979",Monticello,Minnesota,University of Minnesota,University of Minnesota,7.4
9501,2008.0,Joel Przybilla,C,C,28.0,7-1,216.0,255.0,115.0,454.0,13.0,93.0,649.0,195.0,27.0,371.0,144.0,250.0,0.5760000000000001,0.5760000000000001,0.0,1.0,0.0,144.0,249.0,0.578,83.0,122.0,0.68,95.0,234.0,77.0,67.0,1819.0,POR,1979.0,"October 10, 1979",Monticello,Minnesota,University of Minnesota,University of Minnesota,12.3
9502,2009.0,Joel Przybilla,C,C,29.0,7-1,216.0,255.0,115.0,513.0,34.0,97.0,717.0,204.0,27.0,448.0,168.0,269.0,0.625,0.625,0.0,1.0,0.0,168.0,268.0,0.627,112.0,169.0,0.6629999999999999,78.0,215.0,82.0,43.0,1952.0,POR,1979.0,"October 10, 1979",Monticello,Minnesota,University of Minnesota,University of Minnesota,15.4
9503,2010.0,Joel Przybilla,C,C,30.0,7-1,216.0,255.0,115.0,166.0,8.0,43.0,238.0,72.0,8.0,123.0,45.0,86.0,0.523,0.523,0.0,0.0,,45.0,86.0,0.523,33.0,51.0,0.647,39.0,95.0,30.0,9.0,681.0,POR,1979.0,"October 10, 1979",Monticello,Minnesota,University of Minnesota,University of Minnesota,11.2
9504,2011.0,Joel Przybilla,C,C,31.0,7-1,216.0,255.0,115.0,108.0,5.0,15.0,145.0,37.0,13.0,64.0,25.0,44.0,0.568,0.568,0.0,0.0,,25.0,44.0,0.568,14.0,27.0,0.519,29.0,79.0,36.0,9.0,519.0,TOT,1979.0,"October 10, 1979",Monticello,Minnesota,University of Minnesota,University of Minnesota,6.2
9505,2011.0,Joel Przybilla,C,C,31.0,7-1,216.0,255.0,115.0,93.0,5.0,14.0,121.0,28.0,13.0,55.0,21.0,34.0,0.618,0.618,0.0,0.0,,21.0,34.0,0.618,13.0,23.0,0.565,22.0,63.0,31.0,9.0,445.0,POR,1979.0,"October 10, 1979",Monticello,Minnesota,University of Minnesota,University of Minnesota,7.2
9506,2011.0,Joel Przybilla,C,C,31.0,7-1,216.0,255.0,115.0,15.0,0.0,1.0,24.0,9.0,0.0,9.0,4.0,10.0,0.4,0.4,0.0,0.0,,4.0,10.0,0.4,1.0,4.0,0.25,7.0,16.0,5.0,0.0,74.0,CHA,1979.0,"October 10, 1979",Monticello,Minnesota,University of Minnesota,University of Minnesota,0.3
9507,2012.0,Joel Przybilla,C,C,32.0,7-1,216.0,255.0,115.0,109.0,4.0,16.0,138.0,29.0,6.0,55.0,22.0,48.0,0.45799999999999996,0.45799999999999996,0.0,0.0,,22.0,48.0,0.45799999999999996,11.0,18.0,0.611,22.0,66.0,27.0,19.0,449.0,POR,1979.0,"October 10, 1979",Monticello,Minnesota,University of Minnesota,University of Minnesota,6.0
9508,2013.0,Joel Przybilla,C,C,33.0,7-1,216.0,255.0,115.0,16.0,1.0,2.0,21.0,5.0,4.0,2.0,1.0,4.0,0.25,0.25,0.0,0.0,,1.0,4.0,0.25,0.0,2.0,0.0,4.0,10.0,12.0,1.0,68.0,MIL,1979.0,"October 10, 1979",Monticello,Minnesota,University of Minnesota,University of Minnesota,3.3
9521,1996.0,John Amaechi,PF,C-F,25.0,6-10,208.0,270.0,122.0,39.0,6.0,11.0,52.0,13.0,9.0,77.0,29.0,70.0,0.414,0.414,0.0,0.0,,29.0,70.0,0.414,19.0,33.0,0.5760000000000001,34.0,49.0,28.0,3.0,357.0,CLE,1970.0,"November 26, 1970",Boston,Massachusetts,Pennsylvania State University,Pennsylvania State University,3.1
9522,2000.0,John Amaechi,C,C-F,29.0,6-10,208.0,270.0,122.0,204.0,35.0,37.0,266.0,62.0,95.0,836.0,306.0,700.0,0.43700000000000006,0.43799999999999994,1.0,6.0,0.16699999999999998,305.0,694.0,0.439,223.0,291.0,0.7659999999999999,139.0,161.0,80.0,53.0,1684.0,ORL,1970.0,"November 26, 1970",Boston,Massachusetts,Pennsylvania State University,Pennsylvania State University,13.2
9523,2001.0,John Amaechi,C,C-F,30.0,6-10,208.0,270.0,122.0,191.0,28.0,29.0,268.0,77.0,74.0,650.0,237.0,592.0,0.4,0.4,0.0,7.0,0.0,237.0,585.0,0.405,176.0,279.0,0.631,124.0,175.0,82.0,36.0,1710.0,ORL,1970.0,"November 26, 1970",Boston,Massachusetts,Pennsylvania State University,Pennsylvania State University,8.7
9524,2002.0,John Amaechi,PF,C-F,31.0,6-10,208.0,270.0,122.0,57.0,7.0,10.0,109.0,52.0,29.0,175.0,54.0,166.0,0.325,0.325,0.0,0.0,,54.0,166.0,0.325,67.0,105.0,0.638,55.0,64.0,54.0,0.0,586.0,UTA,1970.0,"November 26, 1970",Boston,Massachusetts,Pennsylvania State University,Pennsylvania State University,5.4
9525,2003.0,John Amaechi,C,C-F,32.0,6-10,208.0,270.0,122.0,51.0,14.0,7.0,77.0,26.0,21.0,99.0,37.0,118.0,0.314,0.314,0.0,0.0,,37.0,118.0,0.314,25.0,52.0,0.48100000000000004,34.0,50.0,50.0,1.0,474.0,UTA,1970.0,"November 26, 1970",Boston,Massachusetts,Pennsylvania State University,Pennsylvania State University,3.1
9583,1996.0,John Coker,C,C,24.0,7-0,213.0,253.0,114.0,0.0,0.0,1.0,2.0,2.0,1.0,8.0,4.0,5.0,0.8,0.8,0.0,0.0,,4.0,5.0,0.8,0.0,0.0,,0.0,1.0,5.0,0.0,11.0,PHO,1971.0,"October 28, 1971",Richland,Washington,Boise State University,Boise State University,37.3
9584,1999.0,John Coker,C,C,27.0,7-0,213.0,253.0,114.0,15.0,1.0,2.0,22.0,7.0,0.0,31.0,13.0,31.0,0.419,0.419,0.0,0.0,,13.0,31.0,0.419,5.0,6.0,0.833,2.0,17.0,14.0,0.0,98.0,WAS,1971.0,"October 28, 1971",Richland,Washington,Boise State University,Boise State University,9.6
9585,2001.0,John Coker,C,C,29.0,7-0,213.0,253.0,114.0,2.0,1.0,0.0,5.0,3.0,2.0,2.0,1.0,8.0,0.125,0.125,0.0,0.0,,1.0,8.0,0.125,0.0,0.0,,2.0,4.0,6.0,0.0,32.0,GSW,1971.0,"October 28, 1971",Richland,Washington,Boise State University,Boise State University,-2.8
9616,2005.0,John Edwards,C,C,23.0,7-0,213.0,275.0,124.0,11.0,3.0,4.0,19.0,8.0,3.0,29.0,11.0,30.0,0.36700000000000005,0.36700000000000005,0.0,0.0,,11.0,30.0,0.36700000000000005,7.0,14.0,0.5,8.0,12.0,25.0,1.0,139.0,IND,1981.0,"July 31, 1981",Warren,Ohio,Kent State University,Kent State University,5.1
9617,2006.0,John Edwards,C,C,24.0,7-0,213.0,275.0,124.0,30.0,3.0,15.0,48.0,18.0,5.0,70.0,31.0,64.0,0.484,0.484,0.0,0.0,,31.0,64.0,0.484,8.0,11.0,0.727,12.0,76.0,40.0,4.0,296.0,ATL,1981.0,"July 31, 1981",Warren,Ohio,Kent State University,Kent State University,6.4
9635,2013.0,John Henson,PF,C-F,22.0,6-11,211.0,229.0,103.0,181.0,19.0,42.0,297.0,116.0,31.0,380.0,162.0,336.0,0.48200000000000004,0.48200000000000004,0.0,3.0,0.0,162.0,333.0,0.486,56.0,105.0,0.5329999999999999,47.0,83.0,63.0,9.0,827.0,MIL,1990.0,"December 28, 1990",Greensboro,North Carolina,University of North Carolina,University of North Carolina,18.2
9636,2014.0,John Henson,PF,C-F,23.0,6-11,211.0,229.0,103.0,326.0,41.0,116.0,497.0,171.0,113.0,779.0,344.0,639.0,0.5379999999999999,0.5379999999999999,0.0,1.0,0.0,344.0,638.0,0.539,91.0,177.0,0.514,114.0,185.0,70.0,23.0,1856.0,MIL,1990.0,"December 28, 1990",Greensboro,North Carolina,University of North Carolina,University of North Carolina,17.9
9637,2015.0,John Henson,C,C-F,24.0,6-11,211.0,229.0,103.0,188.0,28.0,135.0,312.0,124.0,59.0,470.0,196.0,346.0,0.5660000000000001,0.5660000000000001,0.0,0.0,,196.0,346.0,0.5660000000000001,78.0,137.0,0.569,87.0,152.0,67.0,11.0,1228.0,MIL,1990.0,"December 28, 1990",Greensboro,North Carolina,University of North Carolina,University of North Carolina,18.0
9638,2016.0,John Henson,C,C-F,25.0,6-11,211.0,229.0,103.0,134.0,18.0,109.0,221.0,87.0,54.0,397.0,164.0,291.0,0.564,0.564,0.0,1.0,0.0,164.0,290.0,0.5660000000000001,69.0,117.0,0.59,64.0,131.0,57.0,1.0,960.0,MIL,1990.0,"December 28, 1990",Greensboro,North Carolina,University of North Carolina,University of North Carolina,18.6
9639,2017.0,John Henson,C,C-F,26.0,6-11,211.0,229.0,103.0,203.0,29.0,78.0,295.0,92.0,57.0,392.0,159.0,309.0,0.515,0.515,0.0,1.0,0.0,159.0,308.0,0.516,74.0,107.0,0.6920000000000001,53.0,151.0,58.0,39.0,1123.0,MIL,1990.0,"December 28, 1990",Greensboro,North Carolina,University of North Carolina,University of North Carolina,15.3
9682,1982.0,John Lambert,PF,C-F,29.0,6-10,208.0,225.0,102.0,123.0,18.0,16.0,178.0,55.0,37.0,207.0,86.0,197.0,0.43700000000000006,0.439,1.0,7.0,0.14300000000000002,85.0,190.0,0.447,34.0,42.0,0.81,48.0,123.0,63.0,7.0,764.0,TOT,1953.0,"January 14, 1953",Berkeley,California,University of Southern California,University of Southern California,8.2
9683,1982.0,John Lambert,PF,C-F,29.0,6-10,208.0,225.0,102.0,91.0,12.0,10.0,127.0,36.0,24.0,142.0,60.0,139.0,0.43200000000000005,0.435,1.0,6.0,0.16699999999999998,59.0,133.0,0.444,21.0,28.0,0.75,38.0,80.0,42.0,1.0,493.0,KCK,1953.0,"January 14, 1953",Berkeley,California,University of Southern California,University of Southern California,8.1
9684,1982.0,John Lambert,PF,C-F,29.0,6-10,208.0,225.0,102.0,32.0,6.0,6.0,51.0,19.0,13.0,65.0,26.0,58.0,0.44799999999999995,0.44799999999999995,0.0,1.0,0.0,26.0,57.0,0.456,13.0,14.0,0.929,10.0,43.0,21.0,6.0,271.0,SAS,1953.0,"January 14, 1953",Berkeley,California,University of Southern California,University of Southern California,8.3
9785,1987.0,John Salley,C,F-C,22.0,6-11,211.0,230.0,104.0,188.0,44.0,125.0,296.0,108.0,54.0,431.0,163.0,290.0,0.562,0.562,0.0,1.0,0.0,163.0,289.0,0.564,105.0,171.0,0.614,74.0,256.0,82.0,2.0,1463.0,DET,1964.0,"May 16, 1964",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,11.9
9786,1988.0,John Salley,C,F-C,23.0,6-11,211.0,230.0,104.0,236.0,53.0,137.0,402.0,166.0,113.0,701.0,258.0,456.0,0.5660000000000001,0.5660000000000001,0.0,0.0,,258.0,456.0,0.5660000000000001,185.0,261.0,0.7090000000000001,120.0,294.0,82.0,16.0,2003.0,DET,1964.0,"May 16, 1964",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,14.2
9787,1989.0,John Salley,PF,F-C,24.0,6-11,211.0,230.0,104.0,201.0,40.0,72.0,335.0,134.0,75.0,467.0,166.0,333.0,0.498,0.498,0.0,2.0,0.0,166.0,331.0,0.502,135.0,195.0,0.6920000000000001,100.0,197.0,67.0,21.0,1458.0,DET,1964.0,"May 16, 1964",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,12.4
9788,1990.0,John Salley,PF,F-C,25.0,6-11,211.0,230.0,104.0,285.0,51.0,153.0,439.0,154.0,67.0,593.0,209.0,408.0,0.512,0.513,1.0,4.0,0.25,208.0,404.0,0.515,174.0,244.0,0.713,97.0,282.0,82.0,12.0,1914.0,DET,1964.0,"May 16, 1964",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,13.5
9789,1991.0,John Salley,PF,F-C,26.0,6-11,211.0,230.0,104.0,190.0,52.0,112.0,327.0,137.0,70.0,544.0,179.0,377.0,0.475,0.475,0.0,1.0,0.0,179.0,376.0,0.47600000000000003,186.0,256.0,0.727,91.0,240.0,74.0,1.0,1649.0,DET,1964.0,"May 16, 1964",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,13.6
9790,1992.0,John Salley,PF,F-C,27.0,6-11,211.0,230.0,104.0,190.0,49.0,110.0,296.0,106.0,116.0,684.0,249.0,486.0,0.512,0.512,0.0,3.0,0.0,249.0,483.0,0.516,186.0,260.0,0.715,102.0,222.0,72.0,38.0,1774.0,DET,1964.0,"May 16, 1964",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,14.7
9791,1993.0,John Salley,PF,F-C,28.0,6-11,211.0,230.0,104.0,200.0,32.0,70.0,313.0,113.0,83.0,423.0,154.0,307.0,0.502,0.502,0.0,0.0,,154.0,307.0,0.502,115.0,144.0,0.799,101.0,192.0,51.0,34.0,1422.0,MIA,1964.0,"May 16, 1964",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,11.9
9792,1994.0,John Salley,PF,F-C,29.0,6-11,211.0,230.0,104.0,275.0,56.0,78.0,407.0,132.0,135.0,582.0,208.0,436.0,0.47700000000000004,0.479,2.0,3.0,0.667,206.0,433.0,0.47600000000000003,164.0,225.0,0.7290000000000001,94.0,260.0,76.0,45.0,1910.0,MIA,1964.0,"May 16, 1964",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,13.0
9793,1995.0,John Salley,C,F-C,30.0,6-11,211.0,230.0,104.0,226.0,47.0,85.0,336.0,110.0,123.0,547.0,197.0,395.0,0.499,0.499,0.0,0.0,,197.0,395.0,0.499,153.0,207.0,0.7390000000000001,97.0,279.0,75.0,50.0,1955.0,MIA,1964.0,"May 16, 1964",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,11.4
9794,1996.0,John Salley,PF,F-C,31.0,6-11,211.0,230.0,104.0,94.0,19.0,27.0,140.0,46.0,54.0,185.0,63.0,140.0,0.45,0.45,0.0,0.0,,63.0,140.0,0.45,59.0,85.0,0.6940000000000001,55.0,110.0,42.0,6.0,673.0,TOT,1964.0,"May 16, 1964",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,10.0
9795,1996.0,John Salley,PF,F-C,31.0,6-11,211.0,230.0,104.0,71.0,11.0,12.0,97.0,26.0,39.0,149.0,51.0,105.0,0.486,0.486,0.0,0.0,,51.0,105.0,0.486,47.0,65.0,0.723,39.0,72.0,25.0,6.0,482.0,TOR,1964.0,"May 16, 1964",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,10.6
9796,1996.0,John Salley,PF,F-C,31.0,6-11,211.0,230.0,104.0,23.0,8.0,15.0,43.0,20.0,15.0,36.0,12.0,35.0,0.34299999999999997,0.34299999999999997,0.0,0.0,,12.0,35.0,0.34299999999999997,12.0,20.0,0.6,16.0,38.0,17.0,0.0,191.0,CHI,1964.0,"May 16, 1964",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,8.7
9797,2000.0,John Salley,C,F-C,35.0,6-11,211.0,230.0,104.0,45.0,8.0,14.0,65.0,20.0,26.0,71.0,25.0,69.0,0.36200000000000004,0.36200000000000004,0.0,0.0,,25.0,69.0,0.36200000000000004,21.0,28.0,0.75,18.0,67.0,45.0,3.0,303.0,LAL,1964.0,"May 16, 1964",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,8.3
9819,1989.0,John Shasky,C,C,24.0,6-11,211.0,235.0,106.0,136.0,14.0,13.0,232.0,96.0,22.0,357.0,121.0,248.0,0.488,0.488,0.0,2.0,0.0,121.0,246.0,0.49200000000000005,115.0,167.0,0.6890000000000001,46.0,94.0,65.0,4.0,944.0,MIA,1964.0,"July 31, 1964",Birmingham,Michigan,University of Minnesota,University of Minnesota,12.7
9820,1990.0,John Shasky,C,C,25.0,6-11,211.0,235.0,106.0,9.0,1.0,2.0,13.0,4.0,1.0,10.0,4.0,14.0,0.28600000000000003,0.28600000000000003,0.0,0.0,,4.0,14.0,0.28600000000000003,2.0,6.0,0.33299999999999996,2.0,10.0,14.0,0.0,51.0,GSW,1964.0,"July 31, 1964",Birmingham,Michigan,University of Minnesota,University of Minnesota,2.5
9821,1991.0,John Shasky,C,C,26.0,6-11,211.0,235.0,106.0,76.0,14.0,20.0,134.0,58.0,11.0,150.0,51.0,116.0,0.44,0.44,0.0,0.0,,51.0,116.0,0.44,48.0,79.0,0.608,27.0,75.0,57.0,0.0,510.0,DAL,1964.0,"July 31, 1964",Birmingham,Michigan,University of Minnesota,University of Minnesota,11.1
9903,1987.0,John Williams,SF,F-C,20.0,6-8,188.0,235.0,83.0,236.0,129.0,30.0,366.0,130.0,191.0,718.0,283.0,624.0,0.45399999999999996,0.46,8.0,36.0,0.222,275.0,588.0,0.46799999999999997,144.0,223.0,0.6459999999999999,122.0,173.0,78.0,6.0,1773.0,WSB,1951.0,"October 26, 1966",New Haven,Connecticut,New Mexico State University,Louisiana State University,15.5
9904,1988.0,John Williams,SF,F-C,21.0,6-8,188.0,235.0,83.0,317.0,117.0,34.0,444.0,127.0,232.0,1047.0,427.0,910.0,0.469,0.47200000000000003,5.0,38.0,0.132,422.0,872.0,0.484,188.0,256.0,0.7340000000000001,145.0,217.0,82.0,37.0,2428.0,WSB,1951.0,"October 26, 1966",New Haven,Connecticut,New Mexico State University,Louisiana State University,14.9
9905,1989.0,John Williams,SF,F-C,22.0,6-8,188.0,235.0,83.0,415.0,142.0,70.0,573.0,158.0,356.0,1120.0,438.0,940.0,0.466,0.47600000000000003,19.0,71.0,0.268,419.0,869.0,0.48200000000000004,225.0,290.0,0.7759999999999999,157.0,213.0,82.0,1.0,2413.0,WSB,1951.0,"October 26, 1966",New Haven,Connecticut,New Mexico State University,Louisiana State University,18.8
9906,1990.0,John Williams,SF,F-C,23.0,6-8,188.0,235.0,83.0,109.0,21.0,9.0,136.0,27.0,84.0,327.0,130.0,274.0,0.474,0.478,2.0,18.0,0.111,128.0,256.0,0.5,65.0,84.0,0.774,43.0,33.0,18.0,18.0,632.0,WSB,1951.0,"October 26, 1966",New Haven,Connecticut,New Mexico State University,Louisiana State University,17.6
9907,1991.0,John Williams,SF,F-C,24.0,6-8,188.0,235.0,83.0,135.0,39.0,6.0,177.0,42.0,133.0,411.0,164.0,393.0,0.41700000000000004,0.43,10.0,41.0,0.244,154.0,352.0,0.43799999999999994,73.0,97.0,0.753,68.0,63.0,33.0,11.0,941.0,WSB,1951.0,"October 26, 1966",New Haven,Connecticut,New Mexico State University,Louisiana State University,14.1
9908,1993.0,John Williams,SF,F-C,26.0,6-8,188.0,235.0,83.0,228.0,83.0,23.0,316.0,88.0,142.0,492.0,205.0,477.0,0.43,0.442,12.0,53.0,0.226,193.0,424.0,0.455,70.0,129.0,0.5429999999999999,79.0,188.0,74.0,8.0,1638.0,LAC,1951.0,"October 26, 1966",New Haven,Connecticut,New Mexico State University,Louisiana State University,10.5
9909,1994.0,John Williams,SF,F-C,27.0,6-8,188.0,235.0,83.0,90.0,25.0,10.0,127.0,37.0,97.0,191.0,81.0,188.0,0.431,0.444,5.0,20.0,0.25,76.0,168.0,0.452,24.0,36.0,0.667,35.0,85.0,34.0,6.0,725.0,LAC,1951.0,"October 26, 1966",New Haven,Connecticut,New Mexico State University,Louisiana State University,10.5
9910,1995.0,John Williams,SF,F-C,28.0,6-8,188.0,235.0,83.0,39.0,10.0,2.0,62.0,23.0,27.0,100.0,41.0,115.0,0.35700000000000004,0.374,4.0,12.0,0.33299999999999996,37.0,103.0,0.359,14.0,25.0,0.56,35.0,48.0,34.0,0.0,402.0,IND,1951.0,"October 26, 1966",New Haven,Connecticut,New Mexico State University,Louisiana State University,4.2
10025,2015.0,Johnny O'Bryant,PF,F-C,21.0,6-9,206.0,257.0,116.0,38.0,5.0,4.0,64.0,26.0,17.0,100.0,44.0,120.0,0.36700000000000005,0.36700000000000005,0.0,0.0,,44.0,120.0,0.36700000000000005,12.0,27.0,0.444,25.0,44.0,34.0,15.0,368.0,MIL,1993.0,"June 1, 1993",Cleveland,Mississippi,Louisiana State University,Louisiana State University,3.8
10026,2016.0,Johnny O'Bryant,PF,F-C,22.0,6-9,206.0,257.0,116.0,111.0,18.0,8.0,176.0,65.0,32.0,200.0,86.0,209.0,0.41100000000000003,0.414,1.0,1.0,1.0,85.0,208.0,0.409,27.0,40.0,0.675,31.0,100.0,66.0,4.0,857.0,MIL,1993.0,"June 1, 1993",Cleveland,Mississippi,Louisiana State University,Louisiana State University,7.4
10027,2017.0,Johnny O'Bryant,PF,F-C,23.0,6-9,206.0,257.0,116.0,10.0,0.0,1.0,19.0,9.0,6.0,38.0,15.0,30.0,0.5,0.55,3.0,6.0,0.5,12.0,24.0,0.5,5.0,6.0,0.833,6.0,10.0,11.0,0.0,80.0,TOT,1993.0,"June 1, 1993",Cleveland,Mississippi,Louisiana State University,Louisiana State University,14.9
10028,2017.0,Johnny O'Bryant,PF,F-C,23.0,6-9,206.0,257.0,116.0,6.0,0.0,1.0,11.0,5.0,2.0,20.0,7.0,15.0,0.467,0.5329999999999999,2.0,3.0,0.667,5.0,12.0,0.41700000000000004,4.0,4.0,1.0,3.0,4.0,7.0,0.0,46.0,DEN,1993.0,"June 1, 1993",Cleveland,Mississippi,Louisiana State University,Louisiana State University,14.4
10029,2017.0,Johnny O'Bryant,PF,F-C,23.0,6-9,206.0,257.0,116.0,4.0,0.0,0.0,8.0,4.0,4.0,18.0,8.0,15.0,0.5329999999999999,0.5670000000000001,1.0,3.0,0.33299999999999996,7.0,12.0,0.583,1.0,2.0,0.5,3.0,6.0,4.0,0.0,34.0,CHO,1993.0,"June 1, 1993",Cleveland,Mississippi,Louisiana State University,Louisiana State University,15.5
10033,1987.0,Johnny Rogers,PF,F-C,23.0,6-10,208.0,225.0,102.0,47.0,9.0,8.0,77.0,30.0,26.0,189.0,90.0,185.0,0.486,0.486,0.0,5.0,0.0,90.0,180.0,0.5,9.0,15.0,0.6,20.0,66.0,45.0,15.0,468.0,SAC,1963.0,"December 30, 1963",Fullerton,California,"University of California, Irvine","University of California, Irvine",10.5
10034,1988.0,Johnny Rogers,PF,F-C,24.0,6-10,208.0,225.0,102.0,19.0,4.0,3.0,27.0,8.0,3.0,62.0,26.0,61.0,0.426,0.426,0.0,2.0,0.0,26.0,59.0,0.441,10.0,13.0,0.769,10.0,23.0,24.0,0.0,168.0,CLE,1963.0,"December 30, 1963",Fullerton,California,"University of California, Irvine","University of California, Irvine",7.5
10059,1986.0,Jon Koncak,C,C-F,22.0,7-0,213.0,250.0,113.0,296.0,37.0,69.0,467.0,171.0,55.0,682.0,263.0,519.0,0.507,0.507,0.0,1.0,0.0,263.0,518.0,0.508,156.0,257.0,0.607,111.0,296.0,82.0,15.0,1695.0,ATL,1963.0,"May 17, 1963",Cedar Rapids,Iowa,Southern Methodist University,Southern Methodist University,13.0
10060,1987.0,Jon Koncak,C,C-F,23.0,7-0,213.0,250.0,113.0,340.0,52.0,76.0,493.0,153.0,31.0,463.0,169.0,352.0,0.48,0.48,0.0,1.0,0.0,169.0,351.0,0.48100000000000004,125.0,191.0,0.654,92.0,262.0,82.0,19.0,1684.0,ATL,1963.0,"May 17, 1963",Cedar Rapids,Iowa,Southern Methodist University,Southern Methodist University,10.9
